Puzzle,Solution,
....1..976..4..82......6...79.82.3.1..1.692.....14.97..6.........7....4.2.....1..,458312697619457823372986415794825361831769254526143978163594782987231546245678139,
57.........349.7....45.7.6.4...3.9....1.4......98...1.....1...2.8..........769.81,576123849813496725294587163428631957751942638639875214965318472187254396342769581,
...1.....8.....9.6...36......1...2......37...7..9.85....9....7261...3...5..6....9,267189354853472916194365728381546297945237861726918543439851672612793485578624139,
5.2.....8.89..65.7.......29.5....2..1...7........9...3..6...3.1..16...85.9..1..7.,572943168489126537613587429957368214134275896268491753826759341741632985395814672,
5.....62....14......1...8..1..25.......6.9..3..8....5...2....944..9.8...3.5..4..2,543897621876142539921536847169253478754689213238471956682315794417928365395764182,
....7..5836..89..2..7.6.....5...72....96.51...7.....9..83......52...1.6.7......3.,912473658365189472847562913158397246239645187476218395683954721524731869791826534,
.8...15.7..2.3..4.....57.3...73.4....9.2..4..2..5..7....49.....5297.....8........,983421567752639841461857932617394258395278416248516793134982675529763184876145329,
..5...4..68........2.....9..3..2....5.7....4.8..7.3.....43.52..7....9......4..6.8,375918426689542713421637895936124587517896342842753961164385279758269134293471658,
.2..4.83.13.....5...9..12......8.3.2.925....8...4..5..57..2.14........8.........7,627945831134268759859371264465187392792536418381492576578629143246713985913854627,
..83.7....1....5..3.9.5....6.....2.5.2....78...7.9...1.81.......36.78....7.2.....,458327196712869534369154827693781245125436789847592361281645973536978412974213658,
........3..76.58.99...37..6.6..7..........5..134.8..6.5.8.......1.4...85479......,256894173347615829981237456865973241792146538134582967528761394613429785479358612,
.............365..6..58...9.9.2.18...1596..43....4.1.....6.3...9..4....5..3.52..4,531729468849136527672584319394271856215968743786345192457693281928417635163852974,
4...7.3....13.......94.56...9....7..1.58.....6...5....7.891..6.94...........43...,482671395561329874379485612894236751135897246627154938758912463943568127216743589,
7.4.3..2..5.7....38.2..9...4....7.....85.2..7...8..2....93.....2.6...5..3.....76.,794635128651728943832419675423197856968542317517863294179356482286974531345281769,
..4.25.6.6.98......5.3....8...............78....2..4..8.6.....5.4..9.....97486.2.,384925167629871534751364298273148659415639782968257413836712945142593876597486321,
.......5......1...4.2.3.....2.6..91..63..94....5....63..9....865........84..5..91,398726154657491832412835679724683915163579428985142763279314586531968247846257391,
.5.967...4............3.....2....37.9..4......85..32.9.3...2..8...67......7.....6,352967814469281537718534962124896375973425681685713249536142798291678453847359126,
34....5.2.1..2.....7.....3.5..6...19....1..2..2..7..6..3.....417........6..4.7...,346198572815723694972564138587642319469315827123879465238956741754231986691487253,
.....61..1.4.9.8...3......24.9..17....3.......6...8......2......1.6.4....4731....,975826143124793865836145972489531726753962481261478539398257614512684397647319258,
..5...3..48......9.......787.8...94...1.3.5...6......1.43...61......5...1...6..93,915748362487623159326591478738152946291436587564987231843279615679315824152864793,
..587......9....2.8.6..5....1..56.8.......653...9.....7..13.8.9........29.....73.,125879346479361528836425197317256984294718653568943271752134869683597412941682735,
.3...86........87...5.3....9.6...7.53....4.9.47..5...2....2.5.7....43.28.........,732418659614592873895637214926381745358274196471956382143829567567143928289765431,
.3.58..71..91.35....4...........94..39..6.......85..........746....97.38...6.....,632584971789123564514976382861739425395462817247851693928315746456297138173648259,
..7.6..1.......7.......5.38..97.31.558.1.23....36...89....2.5.........6..1....8.7,457368912638219754921475638269783145584192376173654289746821593892537461315946827,
9.4.....1.2.5.........89...2....53..5.6..3..98.921..64...63.........4.9......8.1.,984326751623571948715489236241965387576843129839217564198632475367154892452798613,
....1.5..2.8.34....6.9.84..8....1.....5.....6..4......18.6..9....3..96....9..5.43,497216538258734169361958427826391754715482396934567281182643975543879612679125843,
7.4....5..6...728..58..6..44.3...6.........7.9..7.2.....5....9....5..4.32.......7,724138956369457281158926734473895612512643879986712345635274198897561423241389567,
9......6..54.....36...93...34....7.....7.92...1........7.4....25.2..1..4..3..2.7.,931247568754816923628593417349128756865739241217654839176485392592371684483962175,
.9....4.7...36....25.....91.2...5.3.3.9..452......7....4...21...........7...1....,893521467417369258256748391128695734379184526564237819645972183981453672732816945,
6........8.4...16..73.....4..5..7......82.61....41...32.8.3........6.8...1.2.....,691742358824953167573681294165397482347825619982416573258139746739564821416278935,
....53......7..9......6985.....857.4..4.1....6........16....4.9..7....15.381..6..,976853241825741936341269857219385764784916523653472198162537489497628315538194672,
.7....2....4............6...1..4..5.4..6......972....4....7..6.13..5...9.6.9.4.35,876591243924367518351482697213748956485639721697215384549173862132856479768924135,
1......35..3.....1.72............6...9.7..1..5.4..9..7.2.4.1.9..6...2...4..59.2.6,146287935853946721972315468237158649698734152514629387725461893369872514481593276,
43...25.....6..4.........2.........66.1...3....3.5...8.....1....9.82....52..438.9,439182567215697483768534921842319756651478392973256148384961275197825634526743819,
....8.....74.5....91...7.........7.9..6.9.51....12.8.4.924.....6.1..........13..8,563982471274351986918647235145836729826794513739125864392468157681579342457213698,
..9.....1.4.3.798...5.164.3.....1.3...7......3.8.6.......5...7.9.............4518,239845761641327985875916423492751836567283194318469257184532679956178342723694518,
.418.62..73...4....82...51....4...7......8.......7...11..24...32..........3...6.8,941856237735124986682397514526431879317968452894572361168245793279683145453719628,
.3.....5..5.9.3...28...734..............19.2.4...5...8..2.......15.8.4....94....5,934128657756943182281567349198274536563819724427356918342695871615782493879431265,
..8......2..8....414..678..5.2..1...6...75...7...8.9.......4.5...6.....19..2...8.,378429516265813794149567823592641378683975142714382965827134659456798231931256487,
.54.6.3..83..957.6........4..9.......6.......3...8.6.......78......32..94.28...3.,254761398831495726976328514149673285568214973327589641613947852785132469492856137,
.......6.....5.....5...8..99.81.5...4...3.....15..4....4...7..17..4.639...19....8,874391562196752834253648719938165247427839156615274983349587621782416395561923478,
9......7......9..4..7...6..8..5..3...6..7........3624...4....6.2.8.4.........3.9.,945362871621789534387415629872594316463271985519836247134958762298647153756123498,
....6...4.1.5.3..64.3.7..2....1..7...5.3...6........1...92..6.....6..2537........,975862134218543976463971528394126785157389462682754319539218647841697253726435891,
72..9....6............7.......38.2..84...2.9..1.....7428..4...3..6....2.43.1.....,724693158698451732153278649967384215845712396312965874281547963576839421439126587,
.....13.763...7.42..4..5.9.2...3.......9.64............25.731..3.........9......5,952641387631897542784325691269534718578916423143782956825473169316259874497168235,
5..4..3....6.21................57..173...6.....528.....187.54.........76...3....2,521478369396521784874639125482957631739146258165283947218765493943812576657394812,
.....2.....4...3.1..3..78...2..........7.1...7.1.64..2.9..1.....6.4..13..3.....97,879132546254698371613547829326985714945721683781364952497813265562479138138256497,
..46.7...........5....4.6.1.1.........623.4......5..97.4....7....149....9..3.5...,534617982167928345892543671219784536756239418483156297345861729671492853928375164,
96..1...34.13.5.7.3....95........7.....9...18...4..3...9....4.7...7689....6......,965217843421385679387649521213856794654973218879421356598132467142768935736594182,
2......3...63.........12675..2...8..7.1.45...5....6...........2....5.1...23..8.6.,217564938956387421348912675462193857731845296589726314895631742674259183123478569,
.56.8....39......6....6...723.....7.7.....9.2..59........83.....2.....4..4...6789,156783294397425816482169357239641578714358962865972431971834625628597143543216789,
............296.....387....1...3.9.53...2.81.6....732..96358......9....8.2..6....,965413287817296453243875691182634975374529816659187324796358142531942768428761539,
87.3.5...5........3.....8.9......5...9..47...2......6..8....2...3...264.6...94..8,879315426526489173314276859763928514195647382248531967481763295937852641652194738,
..96...87.3.1...........45..74.68........4...6..713..5...8..51.....9.8.3.....7..6,159642387438175629726389451574968132913254768682713945397826514265491873841537296,
..8.........32.7.4..7.865..6.2...9..9.....463.3......8.5.4...76729..........3....,218574639596321784347986512682143957971258463435697128853419276729865341164732895,
.25.6.71........9....4.1.52...5.62......7..4..5.982..1.......2.7.6.....8..8.5.4..,325869714841725396967431852179546283682173945453982671534698127796214538218357469,
...1......659..2..412....8.5........2..8...6..9.2.65.4...685.3.6.842.............,987142356365978241412563789546739812271854963893216574129685437638427195754391628,
...274..9...6.1.74......2.5.1..49........2...4...6.....39.1..6..267..1....4...9..,351274689298651374647938215713549826965182437482367591839415762526793148174826953,
..3.6.....218...5....3.54..6....9.......1..4.3..4..2.....1539..9..24.5...........,453761892721894653896325417642539178587612349319478265274153986968247531135986724,
.16...7.......563.....3...9.6..1..9.72...4..3.5...92....2...16..7.....5....2..9..,316928745298745631547136829863512497729684513451379286932457168674891352185263974,
2.3........693....57....1....2..5......2.1.6..6....3.....1.....6.9.7.8..78....2..,293517486816934572574826193942365718357281964168749325425198637639472851781653249,
52....8.....69.5....4.2.9....6..1..9...7...2...2..9451.6...2.......4.2......8...7,529413876318697542674528913486251739951734628732869451865172394197346285243985167,
4....6....1......9.6...18.....7......8......6.......14..5.489...4.12..5.7...69..8,478936125513872469962451837156794382384215796297683514625348971849127653731569248,
689.............2.....47...8.......3.7......43..6...5...3..52.94......3.5....97.8,689523417147986325235147896856294173972351684314678952763815249498762531521439768,
6....3.5.4.....71..7...5.6.9....16..5....6.3..8.......8..964..734....9..........1,691783254458629713273145869934851672527496138186372495815964327342517986769238541,
....5.42.........8..4...9...2.7...1..97235......1......1.48935.5..3...87.3....2..,963857421251943678874612935426798513197235864385164792712489356549326187638571249,
...43.5....15...737......9....749.6....3.........1...451..7.....4....352..9.....1,296437518481596273753128496328749165164385927975612834512873649847961352639254781,
..8.4...5....8.3..53.7.2.......57..6...8.....8..16375..5....1.7.4...1.8....53..4.,128346975467985321539712468314257896675894213892163754956428137243671589781539642,
.78..2.........3...5.37.9..4.......6..69.5....8.43..2...37.9.6...2..........6.83.,378192654291654378654378912435827196726915483189436527813749265962583741547261839,
12..97......2.1...8..3..9.......51..743..9.58...7...23.......3...4......2..5...8.,125897346439261875867354912682435197743129658591786423978612534354978261216543789,
..4.5..62..62.7........94.8...69.8.4...5..7..3.8....9675....3...6.3..............,174853962896247153235169478527691834649538721318724596752416389961385247483972615,
.15.2..4......46....395........1..8......29....6.....249...5.1.8..469...3.2......,615823749289174653743956128924617385578342961136598472497235816851469237362781594,
.....4.1..........217....3..23....787.....4..6.5..1.2..3.6.71......5..8..5.41.3..,368724519594138762217596834123945678789263451645871923932687145471359286856412397,
81.4.9..5..6.81.74...3..9...9.5.............8.....4.6.....16.97......846.........,813479625956281374472365981697538412241697538385124769534816297129753846768942153,
.8....4.6..4...895....3...2..24..5....6.95...4....2.7......86..8..7..9..7........,187259436234671895695834712912487563376195248458362179543918627861723954729546381,
...8..6..1......5.3..1.5..9.......67..........5....918.7....4..84.96....563.7.8..,795832641184697253326145789219584367638719524457326918971258436842963175563471892,
..143.8.94..5.....3.8.......4...91.2...12...5.6.3.5.9..8.2.......6......5.3.8...4,651432879497518263328796451745869132839127645162345798984273516216954387573681924,
7.6..4.5.....7....23.........82.6..........47..458...1.8....6.....6..32......3...,716834952845972136239165478178246593562391847394587261483729615957618324621453789,
.........2389..7.......5.18...2..16.15...7.2......9......5.82.1..97.....8..1.6..7,541873692238961754796425318987254163153687429462319875674598231319742586825136947,
......91......1..77.......82.....3..8..6.3.4...4.9.2....8....3..1...7..9..64.....,645872913983541627721936458267184395859623741134795286578269134412357869396418572,
..8....517.29.........3.......5..6..5...8...9..71.9..83..87.2.6.1.6..........3...,498762351732915864165438927983547612521386479647129538354871296219654783876293145,
4........31.4..7..6....798.7.9.5183..3....15...........5...93....478.............,497568213318492765625317984749251836236874159581936427852649371164783592973125648,
.645......5.9....21....6....452.7.6..17......6...........19..2......5.167...2..8.,964582137853971642172346598345217869217869453689453271536198724428735916791624385,
59.8..3...28...56.1...6....9.........62.5...1.3.....98...1...7.....39....1...7.25,596872314428391567173465289941783652862954731735216498654128973287539146319647825,
8..27........8.41...91....5..2.....8...317.5...19......8.7..93..9...5..1.........,815274369623589417749163825372456198968317254451928673586741932294635781137892546,
......2.11.....5..3...8.......5...29.4.1......29.3...8........52..3.4.7..9.7.58..,978456231162973584354281967731548629846129753529637418417862395285394176693715842,
523..6.94..1.....54.....6.828.5......369..5......12....9.....1......5.......8...3,523876194861394275479251638287563941136948527954712386695437812348125769712689453,
5..7....9.1..92..5.9.....4.....7.2.....625......4.15.7.....8...86.14....4.756....,586714329714392685293856741145973268378625194629481537951238476862147953437569812,
3......7..6.....3..2....6....2.......7.215.6.5..7...9...1.34..7....2......6..1.59,398162574167458932425397618612943785879215463534786291951634827783529146246871359,
.7.9.6.1..............1.2..42..3...5.3....1..6......2..14.2..97..3..5.6.76...9...,372986514146257938985314276429731685837562149651498723514623897293875461768149352,
4.81....9...3......2..6.5..9....8....8.2.3.....34..68.1..9.......4......5.9.4.2..,458127369691354872327869541945678123786213495213495687132986754874532916569741238,
8......17.49.....835...6...4...7...9......5...3..1..4...5......1......6496....8..,826594317749321658351786492418675239697243581532918746285469173173852964964137825,
.1..92.....4....3.352.1....48.......597.81.4...1.5.......5..2.....17.........9.73,618392754974865132352714698486937521597281346231456987763548219829173465145629873,
.....16..1..5.6.38...2..........237..5.7.....6......2..6..29.5....1..9.781.6.7...,578341692124596738396278514481962375952734186637815429763429851245183967819657243,
.1..26......9......29.1..6....1..6.77.....59........3.3..87.1..86.....72.5.......,513426789678935214429718365945183627731642598286597431392874156864351972157269843,
...8.6.29....19.......5.3..59...7..88...3...27..6.......8..3......2...9.32.1.8.65,173846529285319746469752381596427138814935672732681954948563217651274893327198465,
7..6....3............3..16.8.....31..4....9.....5.9.7...7.4.53.9....3..6.167.5..9,721698453563471298498352167879264315645137982132589674287946531954813726316725849,
78..4.2..4..2....952.6.9.816..1....5.1...87.6.5...6.94.4....91..........8........,789541263461283579523679481672194835914358726358726194246835917197462358835917642,
..3..2.15...58.6............6185....3.......4..59..8.....639...4..2.5.6.........3,893462715124587639657391248761854392389726154245913876512639487438275961976148523,
...1......24..6..8..8.5...2.....3..6...82.7.4.8.7..5........8.51......6....21...3,735182649924376158618954372271543986596821734483769521342697815159438267867215493,
.7..6.2...85.....9..92.......6.1.9.7....54.285...9....45.....7.89......1..2......,174369285285471639639285714346812957917654328528793146451936872893527461762148593,
...7.6.9.31.92...8.......6.....1..87.39.....212..6..4.8.7..4....4................,582746193316925478974183265465219387739458612128367549857634921243891756691572834,
.....8.3...4.7.69....9.18..3...6..5.....57..3.7.1.3.....6......8.34..9...9.....6.,927648531184375692635921874312864759469257183578193246246789315853416927791532468,
...9.3..13.64.......4.78..668.....2..7...2.......1..6..387.9...........8.49...2..,827963541396451872514278936681395427973642185452817369138729654265134798749586213,
....1.3..6..9.4....7...6.2...1.4.5.3....6..14.................945...7..2....3564.,584712396623954781179386425861249573397568214245173968736421859458697132912835647,
.......6...8.3........4...1.9..75..6.27....45..5....7..5.61.9..64.2....7..2..4...,539127468418536792276849531194375286827961345365482179753618924641293857982754613,
8...1....7...891..42........1..........15...7..2.7...997...85...5...........93..8,896215734735489126421367985617934852389152467542876319973628541258741693164593278,
7.....4.3..25.4..7.46.....9........4...1...6....3..5.2.6.7..3...1.62....925......,789261453132594687546837219658972134293145768471386592864759321317628945925413876,
...1.....129..8........57.95.8.......7.......3....1..58....326.....29.57..7.86...,753194628129678543486235719518967432974352186362841975895713264631429857247586391,
..42....7...........3.4......783.2....89...3......6...84..2..6..72.918.4.16..3...,184265397925378641763149528697834215458912736231756489849527163372691854516483972,
.9.6.7...3....58.2.2....97........5..6..7..........62.93.5.6.1.7....9..8.52.....3,894627135376195842125384976283961754569472381417853629938546217741239568652718493,
65..9.4.19.24........1....85..6....74879......2.........9.1.......74..857...2.1..,658297431912438576374165928593681247487952613126374859849513762261749385735826194,
.1...23.952.........9.....2.9.....1875.8.......4.......8.....24..3.1.7..24...7..3,418762359526493871379158642692375418751849236834621597187536924963214785245987163,
61...4.......1.8..5.763..4...47...........63..86......8...63..77...5.2.1....2.3..,618974523349512876527638149134786952975241638286395714852163497763459281491827365,
.1....2.4.5.....31.......7.9...6.4.3...95....3..2.1...........2.62..93.7193..5...,719538264258674931634192875925867413481953726376241589547386192862419357193725648,
....41....9....8.5.4.....62..86.4.1.4.65983..9...2....8....269..6...92.....8.....,685241973192763845347985162728634519416598327953127486874352691561479238239816754,
.....1.8..9......6..7..692.6....2..........14.21..8.9.9.872.15..4...58.........4.,236941587195287436487536921654192378879653214321478695968724153742315869513869742,
8....12...1957..8....39....9....67...........752.3......5...1...93.2....26.1..93.,837461295619572384524398671981246753346715829752839416475983162193627548268154937,
...6......4..3.61.2.8...3.....8.....359.1..4.6.2........62.9.81.14..39...........,193624758745938612268157394471896235359712846682345179536279481814563927927481563,
..5..38....6.5..1.8......3.1...3....5....8..7.39.........5...4.9.8.1.5..6..34.98.,415793826376852419892461735187935264564128397239674158723589641948216573651347982,
2.1.........9.8.2.89..47....83..49..5....1.....27........8.5.7...5......4...3.5..,241653798357918624896247153783524916564391287912786345139865472625479831478132569,
518....4........5..........7..5..42...2.7.5.9.6...2..7..17....5.....1.8..8.24..96,518627943973184652624359871739516428142873569865492317491768235256931784387245196,
9..45........7..6.2....937.3..8.5..9..6..7....9..4..8..7......8.3...46....5.8....,967453821513278964284619375342865719856197432791342586679531248138924657425786193,
.9..3....8.....6...5.....1......8..93.....4....41.......1....62.38.4.5....6...34.,197634825842751693653829714265478139319562487784193256471385962938246571526917348,
9..542...4.....9....3.8....1....829..2.6..8...8.....51....2.1..2...9.3....54.....,978542613452136978613987542147358296529614837386279451794823165261795384835461729,
9.4....37.....2.96.67..385.453....7.7....9.68.9.......8....7...............8..52.,914685237385472196267913854453168972721359468698724315832597641546231789179846523,
..19.6.2.....81...7...........7...8...7162..........4.3....94.1.9....8..4...2.93.,581976324264381759739245618153794286847162593926538147372859461695413872418627935,
28.1...7.5.......4...8...3..32.4.5..71..5....8..93....1....3.......9.7....94....2,283164975571329684694875231932741568716258349845936127127583496458692713369417852,
39............6.5...7.93...9...........45.92...4..2.......6.59..852....4...7..8.6,398524167142876359567193248923681475816457923754932681471368592685219734239745816,
......7..9......68.87.5...435..7......9......47...35.2.92..4..5....3.8..6......2.,263481759945327168187956234356278941829145673471693582792864315514732896638519427,
7..6.58..836.2.5....1...7......7.........6...1.59.8...96....3.5...5..17.....32.9.,792615843836427519451893762689371254374256981125948637967184325243569178518732496,
.39....4...8.2.9.......163......6297397...............82.3...1.7...6......37...28,139657842658423971472891635584136297397582164216974583825349716741268359963715428,
.9.42.....6..8....1...539......38..2.......86..42..3...........21.39.4.55...1.6..,395427861462189753187653924671938542923574186854261397736845219218396475549712638,
..6..4...21......4..7.8..1.7......21...3..7.....82..63....1.4..1..298.7.6...4..8.,896134257215976834437582619783469521962351748541827963378615492154298376629743185,
...4..6..742....3816...3.9..9.61..7......8...2....9..63..7.....9..18.........2.14,839457621742961538165823497593614872416278359287539146321746985974185263658392714,
...1..54............1..4.72..67.94.........1...24..9.71..39..6.2.4.....57..2..3..,623178549478952136591634872856719423947523618312486957185397264234861795769245381,
463...9.........2525..87....8.6.2.....679..3.3........5..8......39..5...84..2.3..,463251987798346125251987643985632471126794538374518269512863794639475812847129356,
8..9.....2....7.9.........4.7..68.....6..3.4..3......2.64.89.7.59.7...8.........6,857942361243617598619835724475268139126593847938471652364189275591726483782354916,
...7..83..6......41..4.9..23.........4...7...61.2..3794..1...8.87.....4..92......,924756831768312594153489762387591426249637158615248379436125987871963245592874613,
...7..29......1..83...2.4.....8..76...16.3..4.8....3.1..8.62..7.2..3..46.........,814756293592341678376928415439815762251673984687294351948562137725139846163487529,
5.71..3..4......9.....24...965.7....7.1.9...3......2...7...........4.51.3........,587169324412835796639724185965273841721498653843651279174586932296347518358912467,
.......4...469..12...1.35..6....5...18296.....9........5942...1....51...4.83.....,971582643534697812826143597643715928182964375795238164359426781267851439418379256,
4....6.......3...9....9.2...4.6.1.5.....2..7..2...9....14.......9.37.1..23....76.,489256317152437689673198245347681952968523471521749836714862593896375124235914768,
....64..8.9.2.....7..85.3.6..2..........3.......9..8.7....8.7...83..6..9..5.....2,531764298698213475724859316852147963947638521316925847169582734283476159475391682,
.7.8.63.1.8..137....25......3......4..43.8...2.....1.57......6....1.4.......6.8..,475826391986413752312579648637251984154398276298647135721985463869134527543762819,
.398.16...2...387.1....7....841....2.....61....7.4........2......2...98....9.....,739851624526493871148267593684139752253786149917542368395628417472315986861974235,
...3.9...1..7...3...8.....17.54.63...6....58....19.........7.4..5.64...3..7...6..,574319826192768435638524791725486319961273584483195267316857942859642173247931658,
5..2..1.94......6.73....2.....3...5.....697........3.2..7.5.61..527.....6........,586234179429175863731698245978321456243569781165847392397452618852716934614983527,
4..98..1...72.458...2....7.7.9......5...9.....241......3......9...51.7.....8..1..,453987216197264583682351974769435821518692347324178695831726459246519738975843162,
...3.2.......1.536...6..1...9718.2656....389.8...5...1.6..............2....2.7659,516342987472819536983675142397184265651723894824956371265498713739561428148237659,
..6.1..7..9...5312..5.2...8...65.8.3.7....2...........6....31..3..2..7...57......,826314579794865312135729648412657893573948261968132457689573124341296785257481936,
.9....7..5.....31..8......4.364...9................5437...6...8.5.9.3..18...576..,294631785567842319381579264136425897475398126928716543713264958652983471849157632,
.7......6......93...45......6.8...294.9.....82...4.67......7.959.....8...35..67..,371294586526718934894563217763851429419672358258349671682437195947125863135986742,
..........273.8...3.8....56...2.3.8.....5.17...2...3...7..2....1.3..5.4..6......7,641597823527368491398412756716243985834956172952781364475129638183675249269834517,
.864.52.12..1..8.5.1.............4.....35...26.2..4.....1.3....45..687..8.......3,386495271294176835517823946135682497948357162672914358721539684453268719869741523,
..2.......4.1.....9.54...1.3.49...5.25....14........8.....825....3...69..1..6...8,132695874748123965965478213384916752259837146671254389496782531823541697517369428,
.9....134..7.1.59........8...........39...41..51.798....5.3...7....6..4.6..7.13..,596287134487316592123945786864153279739628415251479863915834627378562941642791358,
7.......694...1.38..8......4....956..........57....4.16......9.813.6...4.....7...,721538946945671238368294175432189567186745329579326481657413892813962754294857613,
...9...8..26...57.87.5...64...8..6.1...67.8..1......9.5..4.......7.9.....4.....2.,415967283326148579879523164752839641934671852168254397591482736287396415643715928,
.3....4...29..61....7..1.6..............729......5...67...43.5.4.3..5.1915..2..7.,631587492529436187847291563274619835365872941918354726792143658483765219156928374,
2.....9.5..8..1....4.93..8........5...18.7.4...9.547..4.5......3..1........2..3..,213478965968521437547936182734612859651897243829354716495783621382169574176245398,
....47..3..9.3..82....5....746....9...........8....74.5..3.69.4......3..6....4..8,258947613479631582361258479746813295125479836983562741517386924894125367632794158,
6.52..4.1...1......4..9.....19.48...32......45......3..5.8........6.2..3.8...1..5,695283471837164529142795386719348652328516794564927138456839217971652843283471965,
...2.....1.....3..763.1..5..1..5.46.....7......58...2..7.5...1.8........6.2..7.3.,598243671124765389763918254917352468286471593435896127379524816851639742642187935,
.1....9.6..39..17....8...43.76......9..17..6..8...5...6......98.3....5..5.4......,412537986863924175759816243376298451945173862281645739627451398138769524594382617,
..35.1....2.....84..6.9.3.1...8..94....12.........4.5.3....2...1..4...9..5.93....,783541629921367584546298371612853947475129836839674152398712465167485293254936718,
..3....2.....5...7..2........73..5.2.45.9...1.9.6.......67..3..5.9.3..4...4...6..,953487126468251937712963854687314592345892761291675483826749315579136248134528679,
......9...93....4.6.4...8.5..87....1.5..8....17......673...5.1......6..3...4...9.,517348962893652147624179835948763251356281479172594386739825614485916723261437598,
...............231.52.4.98.5.9.83.....7.59..4.4821..........7.37.3.9..1........9.,971328465864975231352146987529483176137659824648217359295861743783594612416732598,
.7....3..3.2...59.....74...6..8....99...2.8...3..5......46.....8.......3...4....6,176592348342168597589374621627843159951726834438951762214637985865219473793485216,
..6.78.91.....6..21......8..2..93...7.86...35.15.87......2....9........8.....1.6.,246378591983156742157924683624593817798612435315487926861245379432769158579831264,
.....6.7...6...1.912..7.4.8..7.9.......8....7.....193........1.8.34..6...19...2.3,984156372736284159125379468347695821691823547258741936562938714873412695419567283,
.........86............1....9..834727.82.43...3......691..3..8...6..87..2...7..13,174896235869325147523741968691583472758264391432917856917632584346158729285479613,
....3.9..26...7....45.1.........6.47...32.56..9....1.3..7......534.7....92....3..,781632954269457831345918726153896247478321569692745183817563492534279618926184375,
.....1....93.....4.....5....39.2..7.5...3.6.2.2..7.5.12..........6..2....54..37..,465391287893267154712485369139526478547138692628974531271659843386742915954813726,
.....2..42...4..6..8...19......6..7...51...........2.9.1....5..5.2.18.46..65.9.82,659782314271943865483651927938265471725194638164837259817426593592318746346579182,
89........6.2..9.....57........9...8......65.......243.2..56...3.5..4.....9..27..,894361527567248931213579486432695178781423659956187243128756394375914862649832715,
..7.4..1...1..6.45......6...4.5..9.1...2.3....7..6....9..3.41......27..4....9..2.,567842319821936745439751682243578961698213457175469238952384176386127594714695823,
.3.96.8.76....8.2.1....295.789......31......9....2....92......8.5..1............3,234965817695178324178432956789641235312587469546329781923756148457813692861294573,
..3.5.76.......2.9...62.4..96.........7..3..4.....2.9.64..........7....8.75...62.,423859761756341289819627435961584372287963154534172896648235917392716548175498623,
.....6.5...97...64.....57.9..69.2..7.2....93....8...4....5.829.....7...38.....6..,732496158589721364164385729356942817428157936971863542647538291215679483893214675,
..725...........8238.4.......591....1..5.39..87........9......42..34.1...5.......,917258643546139782382476591635917428124583967879624315793861254268345179451792836,
.38..5.6................7....9.6....2....7...3469..2...5.....8.9..23.5..7..4.83..,138725964627894153594613728879562431215347896346981275453179682981236547762458319,
.....6...6..7........2......2.......9....78.5.178496..79........8.1...47..2..85.9,238956471659714382471283956823561794964327815517849623795432168386195247142678539,
....5.....532.1..7218..35...3.17...2...9..48......5.7..75...9............24......,796458123453261897218793546839174652567932481142685379375826914981347265624519738,
........9.5.9.6.71..2..1..43......5....4...9....65...7.7.........9.4..32....35...,716384529458926371932571684347892156685417293291653847873269415569148732124735968,
.3.4.8.299...13.4...4...7...2......5.......8.7.8..91.2........88...7.9...9.3.....,137468529952713846684925713321847695569231487748659132276194358813572964495386271,
4..7.....79...2..1.2.1.....6..32....17249.65.....6.9......4....9.....7..2.4..3..9,481739265795682431326154897659327184172498653843561972517946328938215746264873519,
9..2....5..........5..9.73....1.....73...6.82.6.8.2.972....9..3......56.6....7.2.,978231645346785219152694738829173456734956182561842397215469873497328561683517924,
......8.....1..9.2....2....9...3....2..7.9.3...12.6..5.1...3...7.5.1...3......6.8,124395867538167942679824351957431286286759134341286795812643579765918423493572618,
.2...6..1..64.278....5.7....5....6.9..1.....5...6.......5..19.8.......2.7...98...,327986451596412783184537296852143679671829345439675812245761938968354127713298564,
.....1....1.6...9..7..9...1........64...78..25..1......2....5..89...74..6..2.4...,946731285218645397375892641132459876469378152587126934724913568891567423653284719,
873.....4..4............68..37......9..2.7.4....86.3.2.48.1...3.9....1..6.1.....8,873956214564128739129374685237541896986237541415869372748612953392485167651793428,
.....3.86..5..7.........3.2..3.4.....79.1....6...7.1.8......8.33..4.692........14,241593786835267491967184352183645279479812635652379148594721863318456927726938514,
.2....53...65......14.6.7..1....4...6..32...5......4.3.....2.8.....7.....3.4..162,928147536376598241514263798183754629647329815295816473451632987862971354739485162,
4....2..1..5...8691.6.8.4.5...5.4......16..9...1.....62......3..9......4.6..3....,489652371725413869136789425672594183348167592951328746217945638593876214864231957,
8..14.2........37.....27...1...86...4753................84126....1......76.....24,897143256524968371613527489132786945475391862986254713358412697241679538769835124,
...9.......3....5.4.5..7....2...8....4....9....9..5..796..4..2.8...2...52...3..4.,682953471173284659495617832726398514548172963319465287967541328834726195251839746,
9..8..264..1..2...8..7..1.....3...9...8.9...2....8...17.2...3............1.42.6.7,975831264431652978826749153254317896168594732397286541742968315683175429519423687,
..2...4...984...15.45...29.36.28.......6.513.....4...6.5..9.64.......521.........,132759468698432715745816293367281954984675132521943876253198647879364521416527389,
..2.......5..1..92.9....3..1..98.73.....73.2.....5......7..5....3..27.4..4.1..2.8,612398457358714692794562381125986734869473125473251869287645913931827546546139278,
